234, 16, 3528
226, 13, 3540
217, 10, 3552
207, 7, 3564
207, 7, 3576
199, 4, 3588
192, 3, 3600
192, 3, 3612
187, 1, 3624
175, 0, 3636
169, 0, 3648
169, 0, 3660
164, 0, 3672
160, 0, 3684
160, 0, 3696
154, 0, 3708
154, 0, 3720
142, 4, 3732
142, 4, 3744
135, 6, 3756
128, 8, 3768
122, 10, 3780
122, 10, 3792
116, 12, 3804
111, 14, 3816
111, 14, 3828
103, 18, 3840
98, 21, 3852
93, 24, 3864
93, 24, 3876
88, 28, 3888
84, 31, 3900
84, 31, 3912
81, 33, 3924
76, 38, 3936
73, 42, 3948
73, 42, 3960
69, 47, 3972
66, 51, 3984
66, 51, 3996
63, 57, 4008
60, 63, 4020
58, 69, 4032
58, 69, 4044
56, 76, 4056
54, 86, 4068
54, 86, 4080
54, 92, 4092
53, 100, 4104
52, 108, 4116
52, 108, 4128
52, 113, 4140
52, 123, 4152
52, 129, 4164
52, 129, 4176
52, 136, 4188
52, 140, 4200
52, 140, 4212
53, 145, 4224
54, 150, 4236
54, 150, 4248
55, 154, 4260
56, 159, 4272
58, 167, 4284
58, 167, 4296
59, 170, 4308
60, 174, 4320
61, 178, 4332
61, 178, 4344
62, 182, 4356
63, 184, 4368
63, 184, 4380
64, 187, 4392
65, 189, 4404
65, 189, 4416
66, 190, 4428
67, 192, 4440
68, 193, 4452
68, 193, 4464
69, 195, 4476
71, 196, 4488
71, 197, 4500
71, 197, 4512
72, 198, 4524
72, 199, 4536
73, 200, 4548
73, 200, 4560
73, 201, 4572
73, 202, 4584
73, 202, 4596
74, 203, 4608
74, 203, 4620
74, 204, 4632
74, 204, 4644
74, 204, 4656
75, 204, 4668
75, 204, 4680
75, 204, 4692
75, 204, 4704
75, 204, 4716
75, 204, 4728
75, 204, 4740
-1, -1, -1
166, 272, 5508
166, 272, 5520
166, 272, 5532
166, 272, 5544
166, 272, 5556
166, 272, 5568
166, 272, 5580
166, 272, 5592
166, 272, 5604
166, 272, 5616
166, 272, 5628
166, 272, 5640
166, 272, 5652
166, 272, 5664
166, 272, 5676
166, 272, 5688
166, 272, 5700
166, 271, 5712
166, 271, 5724
166, 270, 5736
166, 270, 5748
166, 268, 5760
166, 267, 5772
166, 264, 5784
166, 264, 5796
166, 263, 5808
166, 261, 5820
166, 260, 5832
166, 260, 5844
166, 258, 5856
166, 257, 5868
166, 257, 5880
166, 255, 5892
165, 254, 5904
165, 252, 5916
165, 252, 5928
165, 252, 5940
164, 251, 5952
164, 251, 5964
164, 251, 5976
164, 251, 5988
164, 250, 6000
164, 250, 6012
164, 250, 6024
164, 250, 6036
164, 249, 6048
164, 249, 6060
164, 249, 6072
164, 249, 6084
164, 249, 6096
164, 249, 6108
164, 249, 6120
164, 249, 6132
164, 249, 6144
164, 249, 6156
164, 249, 6168
164, 249, 6180
164, 249, 6192
164, 249, 6204
-1, -1, -1
178, 273, 6660
178, 273, 6672
178, 273, 6684
178, 273, 6696
178, 273, 6708
178, 273, 6720
178, 273, 6732
178, 273, 6744
178, 273, 6756
178, 273, 6768
178, 273, 6780
178, 273, 6792
179, 273, 6804
180, 273, 6816
180, 273, 6828
184, 273, 6840
186, 273, 6852
186, 273, 6864
189, 273, 6876
191, 273, 6888
193, 273, 6900
193, 273, 6912
195, 273, 6924
197, 272, 6936
198, 271, 6948
198, 271, 6960
199, 271, 6972
199, 270, 6984
199, 270, 6996
200, 270, 7008
200, 269, 7020
200, 268, 7032
200, 268, 7044
200, 267, 7056
200, 267, 7068
200, 267, 7080
198, 266, 7092
197, 265, 7104
194, 263, 7116
194, 263, 7128
191, 261, 7140
188, 258, 7152
188, 258, 7164
185, 257, 7176
183, 255, 7188
181, 254, 7200
181, 254, 7212
180, 254, 7224
179, 253, 7236
179, 253, 7248
179, 253, 7260
179, 253, 7272
179, 253, 7284
179, 253, 7296
180, 253, 7308
180, 253, 7320
181, 253, 7332
181, 253, 7344
182, 253, 7356
183, 253, 7368
183, 253, 7380
185, 253, 7392
188, 253, 7404
189, 253, 7416
189, 253, 7428
191, 253, 7440
193, 253, 7452
193, 253, 7464
194, 253, 7476
194, 253, 7488
195, 253, 7500
195, 253, 7512
195, 253, 7524
-1, -1, -1
224, 257, 8220
224, 257, 8232
224, 257, 8244
224, 257, 8256
224, 257, 8268
224, 257, 8280
224, 257, 8292
224, 257, 8304
224, 257, 8316
224, 257, 8328
224, 257, 8340
224, 257, 8352
224, 257, 8364
224, 257, 8376
224, 257, 8388
224, 257, 8400
224, 256, 8412
224, 256, 8424
224, 256, 8436
224, 255, 8448
224, 255, 8460
224, 253, 8472
224, 251, 8484
224, 251, 8496
224, 249, 8508
224, 246, 8520
224, 243, 8532
224, 243, 8544
224, 240, 8556
224, 238, 8568
224, 238, 8580
224, 235, 8592
224, 233, 8604
223, 231, 8616
223, 231, 8628
223, 229, 8640
223, 228, 8652
223, 228, 8664
223, 228, 8676
223, 228, 8688
223, 228, 8700
223, 228, 8712
223, 229, 8724
223, 229, 8736
223, 229, 8748
223, 229, 8760
223, 229, 8772
-1, -1, -1
256, 220, 9408
256, 220, 9420
256, 220, 9432
256, 220, 9444
256, 220, 9456
256, 220, 9468
256, 220, 9480
256, 220, 9492
256, 220, 9504
256, 220, 9516
256, 220, 9528
256, 220, 9540
256, 220, 9552
258, 220, 9564
258, 220, 9576
260, 220, 9588
263, 220, 9600
263, 220, 9612
265, 219, 9624
268, 218, 9636
270, 217, 9648
270, 217, 9660
271, 216, 9672
272, 215, 9684
272, 215, 9696
272, 214, 9708
273, 213, 9720
273, 212, 9732
273, 212, 9744
273, 211, 9756
273, 210, 9768
273, 210, 9780
272, 209, 9792
272, 209, 9804
271, 208, 9816
271, 208, 9828
269, 207, 9840
267, 206, 9852
267, 206, 9864
266, 205, 9876
264, 204, 9888
264, 204, 9900
264, 204, 9912
263, 204, 9924
263, 204, 9936
263, 204, 9948
263, 204, 9960
263, 204, 9972
263, 204, 9984
264, 204, 9996
264, 204, 10008
264, 204, 10020
265, 204, 10032
265, 204, 10044
266, 204, 10056
267, 205, 10068
267, 205, 10080
269, 205, 10092
270, 205, 10104
272, 205, 10116
272, 205, 10128
274, 205, 10140
275, 205, 10152
276, 205, 10164
276, 205, 10176
277, 205, 10188
277, 205, 10200
277, 205, 10212
278, 205, 10224
278, 205, 10236
278, 205, 10248
279, 205, 10260
279, 205, 10272
279, 205, 10284
280, 205, 10296
280, 205, 10308
280, 205, 10320
280, 205, 10332
280, 205, 10344
280, 205, 10356
280, 205, 10368
280, 205, 10380
280, 205, 10392
280, 205, 10404
-1, -1, -1
274, 166, 11052
274, 166, 11064
274, 166, 11076
274, 166, 11088
274, 166, 11100
274, 166, 11112
274, 166, 11124
274, 166, 11136
274, 166, 11148
275, 166, 11160
275, 166, 11172
278, 166, 11184
278, 166, 11196
281, 166, 11208
284, 166, 11220
287, 166, 11232
287, 166, 11244
288, 166, 11256
289, 166, 11268
289, 166, 11280
290, 166, 11292
290, 166, 11304
290, 166, 11316
290, 165, 11328
290, 165, 11340
290, 165, 11352
290, 164, 11364
290, 164, 11376
289, 164, 11388
288, 163, 11400
288, 163, 11412
285, 161, 11424
284, 160, 11436
283, 160, 11448
283, 160, 11460
283, 160, 11472
283, 160, 11484
283, 160, 11496
283, 160, 11508
283, 160, 11520
283, 160, 11532
284, 160, 11544
284, 160, 11556
286, 159, 11568
286, 159, 11580
288, 158, 11592
290, 156, 11604
290, 156, 11616
290, 156, 11628
291, 154, 11640
292, 152, 11652
292, 151, 11664
292, 151, 11676
292, 149, 11688
291, 149, 11700
291, 149, 11712
290, 148, 11724
289, 147, 11736
288, 146, 11748
288, 146, 11760
286, 145, 11772
284, 144, 11784
284, 144, 11796
281, 142, 11808
280, 141, 11820
280, 141, 11832
280, 141, 11844
280, 141, 11856
280, 141, 11868
280, 141, 11880
280, 141, 11892
280, 141, 11904
280, 141, 11916
280, 141, 11928
280, 141, 11940
-1, -1, -1
271, 106, 12540
271, 106, 12552
271, 106, 12564
271, 106, 12576
271, 106, 12588
271, 106, 12600
271, 106, 12612
271, 106, 12624
271, 106, 12636
271, 106, 12648
271, 106, 12660
271, 106, 12672
271, 106, 12684
271, 106, 12696
271, 106, 12708
271, 106, 12720
271, 106, 12732
271, 106, 12744
271, 106, 12756
271, 106, 12768
271, 106, 12780
271, 106, 12792
271, 106, 12804
271, 106, 12816
271, 106, 12828
271, 106, 12840
271, 106, 12852
271, 106, 12864
271, 106, 12876
271, 106, 12888
271, 106, 12900
271, 106, 12912
271, 106, 12924
271, 106, 12936
271, 105, 12948
271, 105, 12960
271, 104, 12972
270, 103, 12984
270, 103, 12996
268, 99, 13008
263, 93, 13020
262, 91, 13032
262, 91, 13044
259, 88, 13056
258, 86, 13068
258, 85, 13080
258, 85, 13092
258, 85, 13104
258, 85, 13116
258, 85, 13128
258, 85, 13140
258, 85, 13152
258, 85, 13164
258, 85, 13176
258, 85, 13188
258, 85, 13200
258, 85, 13212
258, 85, 13224
258, 85, 13236
258, 85, 13248
258, 86, 13260
258, 86, 13272
259, 86, 13284
259, 86, 13296
260, 86, 13308
262, 86, 13320
264, 87, 13332
264, 87, 13344
267, 87, 13356
270, 87, 13368
274, 87, 13380
274, 87, 13392
278, 87, 13404
281, 87, 13416
281, 87, 13428
285, 88, 13440
288, 88, 13452
288, 88, 13464
288, 88, 13476
289, 88, 13488
289, 88, 13500
289, 88, 13512
289, 89, 13524
289, 89, 13536
289, 89, 13548
291, 89, 13560
291, 89, 13572
292, 89, 13584
292, 89, 13596
292, 89, 13608
-1, -1, -1
276, 107, 14088
276, 107, 14100
276, 107, 14112
276, 107, 14124
276, 107, 14136
276, 107, 14148
276, 107, 14160
276, 107, 14172
276, 107, 14184
276, 107, 14196
276, 107, 14208
276, 107, 14220
276, 107, 14232
276, 106, 14244
276, 106, 14256
276, 106, 14268
276, 104, 14280
276, 104, 14292
276, 103, 14304
276, 101, 14316
276, 101, 14328
276, 99, 14340
275, 96, 14352
274, 93, 14364
274, 93, 14376
274, 89, 14388
273, 86, 14400
272, 82, 14412
272, 82, 14424
272, 79, 14436
271, 77, 14448
271, 77, 14460
271, 75, 14472
270, 74, 14484
270, 74, 14496
270, 73, 14508
270, 73, 14520
270, 72, 14532
270, 72, 14544
270, 72, 14556
270, 72, 14568
270, 71, 14580
270, 71, 14592
270, 71, 14604
270, 70, 14616
270, 70, 14628
270, 70, 14640
270, 70, 14652
270, 70, 14664
270, 70, 14676
270, 70, 14688
-1, -1, -1
237, 62, 15336
237, 62, 15348
237, 62, 15360
237, 62, 15372
237, 62, 15384
237, 62, 15396
237, 62, 15408
237, 62, 15420
237, 62, 15432
237, 62, 15444
237, 61, 15456
237, 60, 15468
237, 58, 15480
237, 58, 15492
236, 54, 15504
235, 52, 15516
235, 52, 15528
234, 49, 15540
233, 48, 15552
233, 47, 15564
233, 47, 15576
233, 47, 15588
233, 47, 15600
233, 47, 15612
233, 47, 15624
233, 47, 15636
233, 47, 15648
233, 47, 15660
233, 47, 15672
234, 47, 15684
234, 47, 15696
234, 47, 15708
235, 48, 15720
237, 48, 15732
237, 48, 15744
238, 48, 15756
240, 48, 15768
243, 48, 15780
243, 48, 15792
246, 48, 15804
248, 48, 15816
248, 48, 15828
249, 47, 15840
250, 47, 15852
251, 46, 15864
251, 46, 15876
252, 46, 15888
252, 45, 15900
252, 45, 15912
252, 45, 15924
252, 44, 15936
252, 44, 15948
252, 44, 15960
252, 43, 15972
250, 42, 15984
250, 42, 15996
247, 40, 16008
241, 36, 16020
238, 35, 16032
238, 35, 16044
234, 34, 16056
231, 33, 16068
228, 32, 16080
228, 32, 16092
226, 32, 16104
224, 31, 16116
224, 31, 16128
223, 31, 16140
223, 31, 16152
223, 31, 16164
223, 31, 16176
223, 31, 16188
223, 31, 16200
-1, -1, -1
236, 52, 16740
236, 52, 16752
236, 52, 16764
236, 52, 16776
236, 52, 16788
236, 52, 16800
236, 52, 16812
236, 52, 16824
236, 52, 16836
236, 52, 16848
236, 52, 16860
236, 52, 16872
236, 52, 16884
237, 52, 16896
237, 52, 16908
238, 52, 16920
239, 52, 16932
239, 52, 16944
240, 52, 16956
241, 52, 16968
241, 52, 16980
241, 52, 16992
243, 52, 17004
243, 52, 17016
243, 52, 17028
244, 52, 17040
245, 52, 17052
245, 52, 17064
245, 52, 17076
246, 52, 17088
247, 52, 17100
247, 52, 17112
248, 52, 17124
248, 52, 17136
249, 52, 17148
249, 52, 17160
249, 52, 17172
249, 52, 17184
249, 52, 17196
249, 52, 17208
249, 52, 17220
249, 52, 17232
250, 52, 17244
250, 52, 17256
250, 52, 17268
250, 52, 17280
250, 52, 17292
250, 52, 17304
250, 52, 17316
250, 52, 17328
-1, -1, -1
194, 45, 17916
194, 45, 17928
194, 45, 17940
194, 45, 17952
194, 45, 17964
194, 45, 17976
194, 45, 17988
194, 45, 18000
194, 45, 18012
194, 45, 18024
194, 44, 18036
193, 43, 18048
193, 43, 18060
192, 40, 18072
191, 39, 18084
189, 36, 18096
189, 36, 18108
188, 33, 18120
188, 31, 18132
188, 31, 18144
187, 28, 18156
187, 26, 18168
187, 26, 18180
186, 25, 18192
186, 22, 18204
186, 19, 18216
186, 19, 18228
185, 17, 18240
185, 13, 18252
185, 11, 18264
185, 11, 18276
185, 10, 18288
185, 9, 18300
185, 9, 18312
185, 8, 18324
185, 8, 18336
186, 7, 18348
186, 7, 18360
186, 7, 18372
187, 6, 18384
187, 5, 18396
187, 5, 18408
188, 5, 18420
189, 5, 18432
189, 5, 18444
190, 5, 18456
193, 5, 18468
194, 5, 18480
194, 5, 18492
196, 5, 18504
197, 5, 18516
197, 5, 18528
198, 5, 18540
198, 6, 18552
199, 7, 18564
199, 7, 18576
199, 8, 18588
199, 9, 18600
199, 9, 18612
199, 10, 18624
199, 11, 18636
199, 11, 18648
199, 11, 18660
198, 11, 18672
197, 11, 18684
197, 11, 18696
194, 11, 18708
191, 11, 18720
189, 11, 18732
189, 11, 18744
187, 11, 18756
186, 11, 18768
185, 11, 18780
185, 11, 18792
185, 11, 18804
185, 11, 18816
185, 11, 18828
185, 11, 18840
185, 11, 18852
185, 11, 18864
185, 11, 18876
185, 11, 18888
-1, -1, -1
127, 27, 19332
127, 27, 19344
127, 27, 19356
127, 27, 19368
127, 27, 19380
127, 27, 19392
127, 27, 19404
127, 27, 19416
127, 27, 19428
127, 27, 19440
127, 27, 19452
127, 27, 19464
127, 27, 19476
127, 27, 19488
128, 27, 19500
128, 27, 19512
129, 27, 19524
131, 27, 19536
134, 28, 19548
134, 28, 19560
136, 28, 19572
137, 28, 19584
137, 28, 19596
138, 28, 19608
139, 28, 19620
139, 28, 19632
139, 28, 19644
140, 28, 19656
140, 28, 19668
141, 28, 19680
141, 28, 19692
141, 28, 19704
141, 28, 19716
142, 28, 19728
142, 28, 19740
142, 28, 19752
142, 28, 19764
142, 27, 19776
142, 27, 19788
142, 26, 19800
142, 26, 19812
142, 25, 19824
141, 23, 19836
140, 22, 19848
140, 22, 19860
140, 21, 19872
139, 20, 19884
139, 20, 19896
139, 19, 19908
138, 18, 19920
138, 18, 19932
138, 18, 19944
138, 17, 19956
137, 15, 19968
137, 15, 19980
137, 15, 19992
137, 15, 20004
137, 15, 20016
137, 15, 20028
137, 15, 20040
137, 15, 20052
-1, -1, -1
90, 48, 20544
90, 48, 20556
90, 48, 20568
90, 48, 20580
90, 48, 20592
90, 48, 20604
90, 48, 20616
90, 48, 20628
90, 48, 20640
90, 48, 20652
90, 48, 20664
90, 49, 20676
90, 49, 20688
91, 50, 20700
91, 50, 20712
92, 51, 20724
93, 52, 20736
94, 53, 20748
94, 53, 20760
95, 53, 20772
97, 53, 20784
98, 54, 20796
98, 54, 20808
100, 54, 20820
102, 54, 20832
102, 54, 20844
104, 54, 20856
105, 54, 20868
106, 53, 20880
106, 53, 20892
106, 52, 20904
107, 51, 20916
107, 51, 20928
107, 50, 20940
107, 49, 20952
107, 45, 20964
107, 45, 20976
106, 42, 20988
104, 36, 21000
104, 36, 21012
102, 30, 21024
100, 23, 21036
99, 20, 21048
99, 20, 21060
99, 18, 21072
99, 17, 21084
99, 17, 21096
99, 17, 21108
99, 17, 21120
99, 17, 21132
99, 17, 21144
99, 17, 21156
100, 17, 21168
101, 17, 21180
101, 17, 21192
102, 19, 21204
103, 20, 21216
103, 20, 21228
103, 22, 21240
103, 23, 21252
103, 26, 21264
103, 26, 21276
101, 28, 21288
98, 31, 21300
98, 31, 21312
94, 34, 21324
91, 35, 21336
88, 38, 21348
88, 38, 21360
86, 40, 21372
85, 41, 21384
84, 41, 21396
84, 41, 21408
84, 42, 21420
84, 42, 21432
84, 42, 21444
84, 43, 21456
84, 43, 21468
84, 43, 21480
84, 43, 21492
84, 43, 21504
85, 43, 21516
85, 43, 21528
85, 43, 21540
85, 43, 21552
85, 43, 21564
85, 43, 21576
85, 43, 21588
85, 43, 21600
85, 43, 21612
85, 43, 21624
-1, -1, -1
77, 96, 22104
77, 96, 22116
77, 96, 22128
77, 96, 22140
77, 96, 22152
77, 96, 22164
77, 96, 22176
77, 96, 22188
77, 96, 22200
77, 96, 22212
77, 96, 22224
77, 96, 22236
76, 97, 22248
76, 97, 22260
73, 98, 22272
70, 100, 22284
70, 100, 22296
66, 101, 22308
62, 101, 22320
60, 101, 22332
60, 101, 22344
58, 101, 22356
58, 101, 22368
58, 101, 22380
57, 100, 22392
57, 100, 22404
57, 99, 22416
57, 99, 22428
57, 98, 22440
57, 97, 22452
57, 96, 22464
57, 96, 22476
57, 96, 22488
57, 95, 22500
57, 95, 22512
58, 95, 22524
59, 95, 22536
60, 95, 22548
60, 95, 22560
61, 95, 22572
63, 95, 22584
66, 95, 22596
66, 95, 22608
69, 95, 22620
71, 95, 22632
71, 95, 22644
74, 95, 22656
75, 95, 22668
76, 95, 22680
76, 95, 22692
77, 96, 22704
77, 96, 22716
77, 96, 22728
78, 96, 22740
78, 96, 22752
79, 96, 22764
79, 96, 22776
79, 96, 22788
79, 96, 22800
79, 96, 22812
79, 95, 22824
79, 94, 22836
79, 91, 22848
79, 91, 22860
79, 88, 22872
78, 86, 22884
78, 83, 22896
78, 83, 22908
77, 82, 22920
77, 81, 22932
77, 81, 22944
77, 80, 22956
77, 79, 22968
77, 79, 22980
77, 79, 22992
77, 78, 23004
77, 78, 23016
77, 78, 23028
77, 78, 23040
-1, -1, -1
68, 156, 23640
68, 156, 23652
68, 156, 23664
68, 156, 23676
68, 156, 23688
68, 156, 23700
68, 156, 23712
68, 156, 23724
68, 156, 23736
68, 156, 23748
68, 156, 23760
68, 156, 23772
68, 156, 23784
68, 155, 23796
68, 155, 23808
68, 153, 23820
68, 151, 23832
68, 151, 23844
68, 148, 23856
68, 145, 23868
68, 142, 23880
68, 142, 23892
68, 139, 23904
68, 137, 23916
68, 137, 23928
68, 135, 23940
68, 134, 23952
67, 134, 23964
67, 134, 23976
67, 133, 23988
67, 132, 24000
67, 132, 24012
67, 132, 24024
67, 131, 24036
67, 131, 24048
67, 131, 24060
67, 131, 24072
67, 131, 24084
67, 131, 24096
67, 131, 24108
67, 131, 24120
67, 131, 24132
67, 131, 24144
67, 131, 24156
67, 131, 24168
67, 131, 24180
-1, -1, -1
78, 157, 24516
78, 157, 24528
78, 157, 24540
78, 157, 24552
78, 157, 24564
78, 157, 24576
78, 157, 24588
78, 157, 24600
78, 157, 24612
78, 157, 24624
78, 156, 24636
78, 156, 24648
78, 156, 24660
78, 155, 24672
78, 154, 24684
78, 154, 24696
78, 153, 24708
78, 153, 24720
78, 153, 24732
78, 153, 24744
78, 153, 24756
78, 153, 24768
79, 152, 24780
79, 152, 24792
81, 151, 24804
82, 150, 24816
82, 150, 24828
83, 150, 24840
84, 149, 24852
85, 148, 24864
85, 148, 24876
86, 147, 24888
88, 147, 24900
88, 147, 24912
88, 147, 24924
89, 147, 24936
90, 147, 24948
90, 147, 24960
91, 147, 24972
92, 147, 24984
92, 147, 24996
93, 148, 25008
94, 149, 25020
94, 150, 25032
94, 150, 25044
94, 151, 25056
94, 152, 25068
94, 153, 25080
94, 153, 25092
94, 154, 25104
93, 155, 25116
93, 155, 25128
92, 156, 25140
91, 158, 25152
90, 158, 25164
90, 158, 25176
89, 159, 25188
88, 160, 25200
85, 161, 25212
85, 161, 25224
84, 161, 25236
83, 161, 25248
83, 161, 25260
82, 161, 25272
81, 161, 25284
79, 161, 25296
79, 161, 25308
78, 161, 25320
76, 161, 25332
76, 161, 25344
75, 161, 25356
74, 161, 25368
74, 161, 25380
74, 161, 25392
74, 161, 25404
74, 161, 25416
74, 161, 25428
74, 161, 25440
-1, -1, -1
89, 219, 25908
89, 219, 25920
89, 219, 25932
89, 219, 25944
89, 219, 25956
89, 219, 25968
89, 219, 25980
89, 219, 25992
89, 219, 26004
89, 217, 26016
89, 217, 26028
89, 216, 26040
89, 212, 26052
89, 212, 26064
89, 207, 26076
89, 204, 26088
89, 202, 26100
89, 201, 26112
89, 201, 26124
89, 200, 26136
89, 200, 26148
89, 200, 26160
89, 200, 26172
89, 199, 26184
89, 199, 26196
89, 199, 26208
89, 199, 26220
89, 199, 26232
89, 199, 26244
89, 199, 26256
-1, -1, -1
115, 229, 26616
115, 229, 26628
115, 229, 26640
115, 229, 26652
115, 229, 26664
115, 228, 26676
115, 228, 26688
115, 227, 26700
115, 226, 26712
115, 226, 26724
115, 225, 26736
115, 225, 26748
115, 225, 26760
115, 224, 26772
115, 223, 26784
115, 223, 26796
115, 223, 26808
115, 222, 26820
115, 221, 26832
115, 221, 26844
115, 221, 26856
115, 219, 26868
115, 218, 26880
115, 218, 26892
115, 216, 26904
115, 215, 26916
115, 215, 26928
115, 213, 26940
115, 212, 26952
115, 212, 26964
115, 212, 26976
115, 211, 26988
115, 211, 27000
115, 210, 27012
115, 210, 27024
115, 206, 27036
115, 202, 27048
115, 202, 27060
115, 202, 27072
115, 202, 27084
115, 202, 27096
115, 202, 27108
115, 202, 27120
-1, -1, -1
177, 124, 28416
177, 124, 28428
177, 124, 28440
177, 124, 28452
177, 124, 28464
177, 124, 28476
177, 124, 28488
177, 124, 28500
177, 124, 28512
177, 124, 28524
177, 124, 28536
177, 124, 28548
179, 124, 28560
179, 124, 28572
182, 125, 28584
182, 125, 28596
185, 126, 28608
190, 129, 28620
193, 130, 28632
196, 132, 28644
196, 132, 28656
198, 133, 28668
200, 133, 28680
200, 133, 28692
201, 134, 28704
202, 135, 28716
202, 135, 28728
203, 135, 28740
204, 135, 28752
205, 136, 28764
205, 136, 28776
206, 136, 28788
206, 137, 28800
206, 137, 28812
208, 137, 28824
209, 138, 28836
211, 139, 28848
211, 139, 28860
212, 140, 28872
214, 140, 28884
214, 140, 28896
214, 140, 28908
215, 140, 28920
215, 140, 28932
215, 140, 28944
215, 140, 28956
215, 140, 28968
215, 140, 28980
215, 140, 28992
-1, -1, -1
202, 142, 29508
202, 142, 29520
202, 142, 29532
202, 142, 29544
202, 142, 29556
202, 142, 29568
202, 142, 29580
202, 142, 29592
202, 142, 29604
202, 142, 29616
203, 142, 29628
203, 142, 29640
203, 142, 29652
205, 142, 29664
205, 142, 29676
207, 142, 29688
207, 142, 29700
210, 142, 29712
210, 142, 29724
212, 142, 29736
213, 142, 29748
213, 142, 29760
214, 142, 29772
216, 142, 29784
216, 142, 29796
216, 142, 29808
217, 142, 29820
218, 142, 29832
218, 142, 29844
218, 142, 29856
219, 142, 29868
219, 141, 29880
219, 141, 29892
219, 141, 29904
219, 141, 29916
219, 141, 29928
219, 141, 29940
219, 141, 29952
219, 141, 29964
219, 140, 29976
219, 140, 29988
219, 139, 30000
219, 139, 30012
218, 139, 30024
217, 138, 30036
216, 137, 30048
216, 137, 30060
216, 137, 30072
215, 136, 30084
214, 135, 30096
214, 135, 30108
214, 134, 30120
213, 134, 30132
213, 134, 30144
213, 133, 30156
212, 132, 30168
212, 132, 30180
212, 132, 30192
212, 132, 30204
212, 132, 30216
-1, -1, -1
178, 125, 30840
178, 125, 30852
178, 125, 30864
178, 125, 30876
178, 125, 30888
178, 125, 30900
178, 125, 30912
178, 125, 30924
178, 125, 30936
178, 125, 30948
179, 125, 30960
179, 125, 30972
180, 124, 30984
183, 121, 30996
183, 121, 31008
186, 118, 31020
189, 114, 31032
189, 114, 31044
193, 111, 31056
198, 106, 31068
202, 103, 31080
202, 103, 31092
204, 102, 31104
207, 99, 31116
210, 97, 31128
210, 97, 31140
212, 95, 31152
214, 92, 31164
214, 92, 31176
216, 90, 31188
217, 88, 31200
