57, 187, 1644
57, 187, 1656
57, 187, 1668
57, 187, 1680
57, 187, 1692
57, 187, 1704
57, 187, 1716
57, 187, 1728
57, 187, 1740
57, 187, 1752
57, 187, 1764
57, 187, 1776
57, 187, 1788
57, 187, 1800
57, 187, 1812
57, 187, 1824
57, 187, 1836
57, 187, 1848
57, 187, 1860
57, 187, 1872
57, 187, 1884
57, 188, 1896
57, 188, 1908
58, 190, 1920
61, 193, 1932
61, 193, 1944
64, 196, 1956
67, 198, 1968
67, 198, 1980
70, 202, 1992
74, 205, 2004
74, 205, 2016
78, 209, 2028
80, 211, 2040
83, 213, 2052
83, 213, 2064
85, 216, 2076
87, 218, 2088
90, 220, 2100
90, 220, 2112
92, 222, 2124
95, 224, 2136
97, 226, 2148
97, 226, 2160
99, 228, 2172
102, 230, 2184
102, 230, 2196
104, 232, 2208
107, 233, 2220
113, 237, 2232
113, 237, 2244
115, 238, 2256
119, 241, 2268
119, 241, 2280
122, 242, 2292
125, 243, 2304
129, 245, 2316
129, 245, 2328
131, 246, 2340
135, 247, 2352
135, 247, 2364
138, 247, 2376
141, 248, 2388
145, 248, 2400
145, 248, 2412
148, 248, 2424
150, 248, 2436
150, 248, 2448
150, 248, 2460
150, 248, 2472
150, 248, 2484
150, 248, 2496
150, 248, 2508
150, 248, 2520
150, 248, 2532
150, 248, 2544
150, 248, 2556
150, 248, 2568
150, 248, 2580
152, 248, 2592
152, 248, 2604
156, 248, 2616
156, 248, 2628
162, 249, 2640
174, 249, 2652
174, 249, 2664
182, 249, 2676
191, 250, 2688
199, 250, 2700
199, 250, 2712
205, 250, 2724
212, 250, 2736
217, 250, 2748
217, 250, 2760
221, 250, 2772
223, 250, 2784
223, 250, 2796
226, 250, 2808
228, 250, 2820
229, 249, 2832
229, 249, 2844
232, 248, 2856
233, 248, 2868
233, 248, 2880
235, 248, 2892
236, 247, 2904
238, 246, 2916
238, 246, 2928
239, 245, 2940
241, 245, 2952
241, 245, 2964
243, 244, 2976
245, 243, 2988
246, 243, 3000
246, 243, 3012
248, 241, 3024
250, 240, 3036
250, 240, 3048
252, 239, 3060
254, 236, 3072
257, 234, 3084
257, 234, 3096
260, 229, 3108
265, 217, 3120
265, 217, 3132
265, 217, 3144
265, 217, 3156
265, 217, 3168
265, 217, 3180
265, 217, 3192
265, 217, 3204
265, 217, 3216
265, 217, 3228
265, 217, 3240
265, 217, 3252
265, 217, 3264
265, 217, 3276
265, 217, 3288
265, 217, 3300
265, 217, 3312
265, 217, 3324
266, 215, 3336
266, 215, 3348
268, 213, 3360
272, 209, 3372
279, 200, 3384
279, 200, 3396
287, 190, 3408
292, 182, 3420
298, 173, 3432
298, 173, 3444
300, 169, 3456
304, 163, 3468
304, 163, 3480
304, 162, 3492
305, 161, 3504
306, 160, 3516
306, 160, 3528
306, 160, 3540
306, 159, 3552
306, 159, 3564
306, 158, 3576
307, 157, 3588
307, 155, 3600
307, 155, 3612
308, 153, 3624
308, 150, 3636
308, 150, 3648
309, 147, 3660
309, 143, 3672
309, 139, 3684
309, 139, 3696
310, 135, 3708
310, 130, 3720
310, 125, 3732
310, 125, 3744
310, 122, 3756
310, 119, 3768
310, 119, 3780
310, 117, 3792
310, 115, 3804
309, 113, 3816
309, 113, 3828
309, 110, 3840
308, 106, 3852
307, 103, 3864
307, 103, 3876
306, 100, 3888
306, 100, 3900
304, 97, 3912
303, 94, 3924
301, 89, 3936
301, 89, 3948
300, 86, 3960
298, 83, 3972
297, 79, 3984
297, 79, 3996
295, 75, 4008
293, 71, 4020
291, 67, 4032
291, 67, 4044
288, 63, 4056
286, 59, 4068
286, 59, 4080
283, 55, 4092
280, 51, 4104
280, 51, 4116
272, 42, 4128
269, 37, 4140
248, 14, 4152
248, 14, 4164
248, 14, 4176
248, 14, 4188
248, 14, 4200
248, 14, 4212
248, 14, 4224
248, 14, 4236
248, 14, 4248
248, 14, 4260
248, 14, 4272
248, 14, 4284
248, 14, 4296
248, 14, 4308
248, 14, 4320
248, 14, 4332
248, 14, 4344
248, 14, 4356
248, 14, 4368
248, 14, 4380
248, 14, 4392
248, 14, 4404
245, 14, 4416
245, 14, 4428
243, 14, 4440
236, 11, 4452
228, 9, 4464
228, 9, 4476
220, 7, 4488
212, 4, 4500
212, 4, 4512
204, 3, 4524
196, 2, 4536
196, 2, 4548
187, 1, 4560
174, 0, 4572
168, 0, 4584
168, 0, 4596
162, 0, 4608
157, 0, 4620
153, 0, 4632
153, 0, 4644
150, 1, 4656
147, 1, 4668
147, 1, 4680
145, 2, 4692
142, 3, 4704
139, 5, 4716
139, 5, 4728
135, 6, 4740
132, 8, 4752
132, 8, 4764
127, 10, 4776
123, 12, 4788
120, 13, 4800
120, 13, 4812
117, 14, 4824
113, 16, 4836
110, 17, 4848
110, 17, 4860
106, 19, 4872
103, 21, 4884
103, 21, 4896
99, 23, 4908
94, 25, 4920
90, 28, 4932
90, 28, 4944
86, 30, 4956
82, 33, 4968
82, 33, 4980
78, 36, 4992
71, 42, 5004
71, 42, 5016
67, 46, 5028
64, 51, 5040
62, 56, 5052
60, 61, 5064
60, 61, 5076
57, 67, 5088
56, 73, 5100
56, 73, 5112
55, 77, 5124
53, 83, 5136
52, 87, 5148
52, 87, 5160
52, 92, 5172
51, 96, 5184
51, 96, 5196
51, 100, 5208
51, 104, 5220
51, 110, 5232
51, 110, 5244
51, 115, 5256
52, 119, 5268
52, 119, 5280
53, 124, 5292
54, 129, 5304
54, 133, 5316
54, 133, 5328
55, 138, 5340
55, 142, 5352
55, 142, 5364
56, 147, 5376
56, 151, 5388
57, 157, 5400
57, 157, 5412
58, 159, 5424
58, 161, 5436
58, 161, 5448
59, 165, 5460
60, 167, 5472
60, 169, 5484
60, 169, 5496
61, 171, 5508
61, 173, 5520
61, 174, 5532
61, 174, 5544
61, 176, 5556
62, 178, 5568
62, 178, 5580
62, 180, 5592
63, 182, 5604
64, 183, 5616
64, 183, 5628
64, 185, 5640
64, 186, 5652
64, 186, 5664
65, 188, 5676
65, 188, 5688
65, 189, 5700
65, 189, 5712
65, 190, 5724
65, 190, 5736
66, 190, 5748
66, 190, 5760
66, 191, 5772
66, 191, 5784
66, 191, 5796
66, 191, 5808
66, 191, 5820
66, 191, 5832
67, 191, 5844
67, 191, 5856
67, 191, 5868
67, 191, 5880
-1, -1, -1
168, 242, 6696
168, 242, 6708
168, 242, 6720
168, 242, 6732
168, 242, 6744
168, 242, 6756
168, 242, 6768
168, 242, 6780
168, 242, 6792
168, 242, 6804
168, 242, 6816
168, 242, 6828
168, 242, 6840
168, 242, 6852
168, 242, 6864
168, 242, 6876
168, 242, 6888
168, 242, 6900
168, 241, 6912
168, 241, 6924
168, 240, 6936
168, 239, 6948
168, 239, 6960
168, 238, 6972
168, 237, 6984
168, 237, 6996
168, 236, 7008
168, 235, 7020
168, 235, 7032
168, 234, 7044
168, 233, 7056
167, 231, 7068
167, 231, 7080
167, 230, 7092
167, 229, 7104
167, 228, 7116
167, 228, 7128
166, 227, 7140
166, 226, 7152
166, 226, 7164
166, 226, 7176
166, 225, 7188
166, 225, 7200
166, 225, 7212
166, 224, 7224
166, 224, 7236
166, 224, 7248
166, 224, 7260
166, 223, 7272
166, 223, 7284
166, 223, 7296
166, 223, 7308
166, 223, 7320
166, 223, 7332
166, 222, 7344
166, 222, 7356
166, 222, 7368
166, 221, 7380
166, 221, 7392
166, 221, 7404
166, 221, 7416
166, 221, 7428
166, 221, 7440
-1, -1, -1
177, 237, 8052
