143.9000244140625, 79, 444
143.9000244140625, 79, 456
143.9000244140625, 79, 468
143.9000244140625, 79, 480
143.9000244140625, 79, 492
143.9000244140625, 79, 504
143.9000244140625, 79, 516
143.9000244140625, 79, 528
143.9000244140625, 79, 540
143.9000244140625, 79, 552
143.9000244140625, 79, 564
143.9000244140625, 79, 576
151.10000610351562, 92.79998779296875, 588
158.29998779296875, 108.79998779296875, 600
163.10000610351562, 126.4000244140625, 612
167.10000610351562, 143.99996948242188, 624
167.90000915527344, 163.1999969482422, 636
167.10000610351562, 167.1999969482422, 648
164.70001220703125, 170.39999389648438, 660
159.10000610351562, 171.99996948242188, 672
138.29998779296875, 171.1999969482422, 684
122.30000305175781, 166.39999389648438, 696
105.50001525878906, 159.1999969482422, 708
98.29999542236328, 154.39999389648438, 720
93.50000762939453, 149.59999084472656, 732
87.9000015258789, 140.79998779296875, 744
87.9000015258789, 136, 756
87.9000015258789, 129.5999755859375, 768
91.0999984741211, 120.79998779296875, 780
113.50001525878906, 93.5999755859375, 792
130.29998779296875, 80, 804
144.70001220703125, 71.19998168945312, 816
159.10000610351562, 61.5999755859375, 828
176.70001220703125, 47.199981689453125, 840
180.70001220703125, 41.5999755859375, 852
183.10000610351562, 37.5999755859375, 864
183.90000915527344, 32.79998779296875, 876
183.90000915527344, 22.4000244140625, 888
182.29998779296875, 16.79998779296875, 900
177.5, 12, 912
171.10000610351562, 6.399932861328125, 924
155.9000244140625, 0.79998779296875, 936
129.5, 0, 948
120.70000457763672, 3.199951171875, 960
112.70000457763672, 11.199951171875, 972
107.9000015258789, 24.79998779296875, 984
105.50001525878906, 75.19998168945312, 996
116.70000457763672, 110.4000244140625, 1008
130.29998779296875, 139.199951171875, 1020
146.29998779296875, 164.8000030517578, 1032
163.10000610351562, 184.8000030517578, 1044
172.70001220703125, 189.59999084472656, 1056
-1, -1, -1
