68, 121, 1080
68, 121, 1092
68, 121, 1104
68, 121, 1116
68, 121, 1128
68, 121, 1140
68, 121, 1152
68, 121, 1164
68, 121, 1176
68, 121, 1188
68, 121, 1200
68, 121, 1212
68, 121, 1224
68, 121, 1236
68, 121, 1248
68, 121, 1260
68, 123, 1272
68, 123, 1284
68, 126, 1296
68, 126, 1308
68, 136, 1320
69, 161, 1332
73, 176, 1344
73, 176, 1356
83, 194, 1368
97, 211, 1380
97, 211, 1392
115, 224, 1404
136, 230, 1416
136, 230, 1428
180, 232, 1440
203, 218, 1452
222, 194, 1464
222, 194, 1476
233, 170, 1488
243, 137, 1500
247, 105, 1512
247, 105, 1524
247, 76, 1536
237, 44, 1548
218, 22, 1560
218, 22, 1572
198, 9, 1584
198, 9, 1596
161, 0, 1608
141, 0, 1620
120, 11, 1632
100, 36, 1644
100, 36, 1656
96, 48, 1668
93, 64, 1680
93, 64, 1692
93, 79, 1704
93, 92, 1716
94, 107, 1728
94, 107, 1740
96, 113, 1752
96, 113, 1764
96, 113, 1776
96, 113, 1788
96, 113, 1800
96, 113, 1812
-1, -1, -1
